,isbn,title,author,avg_rating,count_rating,count_reviews,date_published,top_genre,genre1,genre2,genre3
139,9780062297730,Downfall,J.A. Jance,4.18,7020.0,657.0,2016-09-06,"Mystery, Fiction, Thriller, Mystery Thriller, Audiobook, Murder Mystery, Crime",Mystery,Fiction,Thriller
140,9781101987513,I Let You Go,Clare Mackintosh,4.05,127042.0,13790.0,2014-11-06,"Mystery, Thriller, Fiction, Mystery Thriller, Crime, Suspense, Audiobook",Mystery,Thriller,Fiction
141,9780062325426,Depraved Heart,Patricia Cornwell,3.67,20157.0,1844.0,2015-10-22,"Mystery, Fiction, Crime, Thriller, Mystery Thriller, Suspense, Audiobook",Mystery,Fiction,Crime
142,9780316361521,113 Minutes,James Patterson,3.77,4684.0,491.0,2016-09-06,"Mystery, Fiction, Thriller, Mystery Thriller, Audiobook, Crime, Short Stories",Mystery,Fiction,Thriller
143,9780698196254,Guardian's Mate,Jennifer Ashley,4.26,3032.0,277.0,2016-09-06,"Paranormal, Paranormal Romance, Shapeshifters, Romance, Fantasy, Urban Fantasy, Fae",Paranormal,Paranormal Romance,Shapeshifters
144,9781455568208,The Protector,Jodi Ellen Malpas,3.83,17926.0,2029.0,2016-09-06,"Romance, Contemporary Romance, Contemporary, Romantic Suspense, Adult, Military Fiction, Suspense",Romance,Contemporary Romance,Contemporary
145,9780425285374,Rushing Waters,Danielle Steel,3.95,9844.0,644.0,2016-08-30,"Fiction, Romance, Contemporary, Adult Fiction, Adult, Chick Lit, Audiobook",Fiction,Romance,Contemporary
146,9781420140644,Fast and Loose,Fern Michaels,4.26,2092.0,133.0,2016-08-30,"Mystery, Fiction, Romance, Suspense, Thriller, Mystery Thriller",Mystery,Fiction,Romance
147,9781460394137,Always a Cowboy,Linda Lael Miller,4.04,2498.0,222.0,2016-09-27,"Romance, Westerns, Contemporary Romance, Contemporary, Fiction, Western Romance, Harlequin",Romance,Westerns,Contemporary Romance
148,9780062379443,A Scot in the Dark,Sarah MacLean,3.74,15200.0,1576.0,2016-08-30,"Romance, Historical Romance, Historical, Historical Fiction, Fiction, Regency, Adult",Romance,Historical Romance,Historical
149,9780385354295,The Girl in the Spider's Web,David Lagercrantz,3.79,154355.0,13853.0,2015-01-01,"Fiction, Mystery, Thriller, Crime, Mystery Thriller, Audiobook, Suspense",Fiction,Mystery,Thriller
150,9781501107481,The Jealous Kind,James Lee Burke,4.08,4178.0,594.0,2016-08-30,"Fiction, Mystery, Historical Fiction, Crime, Thriller, Historical, Mystery Thriller",Fiction,Mystery,Historical Fiction
151,9780062405630,First Star I See Tonight,Susan Elizabeth Phillips,4.01,17178.0,1944.0,2016-08-23,"Romance, Contemporary Romance, Contemporary, Sports, Fiction, Chick Lit, Sports Romance",Romance,Contemporary Romance,Contemporary
152,9780345459527,Summer Island,Kristin Hannah,3.98,65883.0,3285.0,2001-01-01,"Fiction, Chick Lit, Romance, Contemporary, Drama, Womens Fiction, Family",Fiction,Chick Lit,Romance
153,9780062410177,With Every Breath,Maya Banks,3.7,4324.0,342.0,2016-08-23,"Romance, Romantic Suspense, Paranormal, Suspense, Contemporary, Contemporary Romance, Fiction",Romance,Romantic Suspense,Paranormal
154,9780061980244,The Pact: A Love Story,Jodi Picoult,0.0,0.0,0.0,2009-10-06,,,,
155,9780316284554,Bullseye,James Patterson,3.97,16570.0,965.0,2016-08-01,"Mystery, Fiction, Thriller, Crime, Audiobook, Mystery Thriller, Suspense",Mystery,Fiction,Thriller
156,9781942295518,Ravenous,M.S. Force,4.3,3337.0,343.0,2016-04-23,"BDSM, Romance, Erotica, Contemporary, Contemporary Romance, Erotic Romance, Family",BDSM,Romance,Erotica
157,9781101989722,Wild Embrace,Nalini Singh,4.3,6786.0,659.0,2016-08-23,"Romance, Paranormal Romance, Paranormal, Fantasy, Shapeshifters, Urban Fantasy, Anthologies",Romance,Paranormal Romance,Paranormal
158,9781501150319,Insidious,Catherine Coulter,4.11,9178.0,682.0,2016-08-09,"Mystery, Thriller, Fiction, Suspense, Crime, Romance, Romantic Suspense",Mystery,Thriller,Fiction
159,9780553392692,Curious Minds,Janet Evanovich,3.7,24512.0,2633.0,2016-08-16,"Mystery, Fiction, Humor, Audiobook, Contemporary, Crime, Adult Fiction",Mystery,Fiction,Humor
160,9781942215479,Neighbor Dearest,Penelope Ward,4.14,27866.0,2824.0,2016-08-15,"Romance, Contemporary, New Adult, Contemporary Romance, Adult, Humor, Audiobook",Romance,Contemporary,New Adult
161,9781250099631,Damaged,Lisa Scottoline,3.95,13926.0,1371.0,2016-08-16,"Mystery, Fiction, Audiobook, Thriller, Suspense, Legal Thriller, Mystery Thriller",Mystery,Fiction,Audiobook
162,9780061795206,The Blessing Way,Tony Hillerman,4.03,24804.0,1357.0,1970-01-01,"Mystery, Fiction, Crime, Mystery Thriller, Westerns, Thriller, Detective",Mystery,Fiction,Crime
163,9780062194862,Porch Lights,Dorothea Benton Frank,3.9,13383.0,1302.0,2012-06-12,"Fiction, Chick Lit, Romance, Southern, Drama, Womens Fiction, Adult",Fiction,Chick Lit,Romance
164,9780062190819,Killing Orders,Sara Paretsky,3.89,5109.0,244.0,1985-02-11,"Mystery, Fiction, Crime, Mystery Thriller, Thriller, Detective, Audiobook",Mystery,Fiction,Crime
165,9780440335160,Outlander,Diana Gabaldon,4.25,994473.0,51844.0,1991-06-01,"Historical Fiction, Romance, Fantasy, Fiction, Time Travel, Historical, Historical Romance",Historical Fiction,Romance,Fantasy
166,9780062499042,Random Acts,J.A. Jance,4.08,4014.0,276.0,2016-07-26,"Mystery, Fiction, Novella, Thriller, Audiobook, Mystery Thriller, Short Stories",Mystery,Fiction,Novella
167,9780062434784,Close to You,Kristen Proby,4.03,9512.0,708.0,2016-08-09,"Romance, Contemporary Romance, Contemporary, Adult, Military Fiction, New Adult, Audiobook",Romance,Contemporary Romance,Contemporary
168,9781476758756,"Three Sisters, Three Queens",Philippa Gregory,3.79,29136.0,2676.0,2016-08-09,"Historical Fiction, Fiction, Historical, Audiobook, Tudor Period, Romance, British Literature",Historical Fiction,Fiction,Historical
169,9781101988978,Reaper's Fire,Joanna Wylde,3.99,8979.0,904.0,2016-08-09,"Romance, Contemporary Romance, Contemporary, Adult, Erotica, Dark, Erotic Romance",Romance,Contemporary Romance,Contemporary
170,9781942215462,Bossman,Vi Keeland,4.15,66964.0,5651.0,2016-07-16,"Romance, Contemporary, Contemporary Romance, New Adult, Adult, Humor, Audiobook",Romance,Contemporary,Contemporary Romance
171,9781501110375,It Ends with Us,Colleen Hoover,4.26,2522375.0,210051.0,2016-08-02,"Romance, Fiction, Contemporary, New Adult, Audiobook, Contemporary Romance, Adult",Romance,Fiction,Contemporary
172,9781945253157,,,,,,,,,,
173,9780553391848,Sweet Tomorrows,Debbie Macomber,4.15,14004.0,1252.0,2016-08-02,"Romance, Fiction, Audiobook, Chick Lit, Contemporary, Contemporary Romance, Adult",Romance,Fiction,Audiobook
174,9780399185281,,,,,,,,,,
175,9780698197763,Dark Carousel,Christine Feehan,4.35,6898.0,589.0,2017-07-25,"Paranormal, Paranormal Romance, Romance, Vampires, Fantasy, Dark, Urban Fantasy",Paranormal,Paranormal Romance,Romance
176,9780316361644,Chase,James Patterson,3.81,7370.0,516.0,2016-08-02,"Mystery, Fiction, Thriller, Crime, Audiobook, Mystery Thriller, Short Stories",Mystery,Fiction,Thriller
177,9780812998610,The Girls,Emma Cline,3.5,198974.0,19781.0,2016-06-14,"Fiction, Historical Fiction, Contemporary, Audiobook, Historical, Adult, Literary Fiction",Fiction,Historical Fiction,Contemporary
178,9781250092410,Dragonmark,Sherrilyn Kenyon,3.85,7716.0,886.0,2016-08-02,"Paranormal, Romance, Paranormal Romance, Fantasy, Dragons, Urban Fantasy, Demons",Paranormal,Romance,Paranormal Romance
179,9781101584989,The Hypnotist's Love Story,Liane Moriarty,3.71,137519.0,9234.0,2011-01-01,"Fiction, Chick Lit, Romance, Contemporary, Audiobook, Adult Fiction, Adult",Fiction,Chick Lit,Romance
180,9780698187429,Illusion Town,Jayne Castle,4.2,5452.0,471.0,2016-07-15,"Romance, Paranormal, Fantasy, Paranormal Romance, Mystery, Futuristic, Science Fiction",Romance,Paranormal,Fantasy
181,9781459294929,Fatal Identity: A Romantic Suspense novel,Marie Force,4.54,3996.0,391.0,2016-07-26,"Romantic Suspense, Romance, Mystery, Contemporary Romance, Suspense, Contemporary, Politics",Romantic Suspense,Romance,Mystery
182,9781460346761,The House on Olive Street,Robyn Carr,3.97,4936.0,460.0,1999-11-01,"Romance, Fiction, Chick Lit, Contemporary, Contemporary Romance, Audiobook, Womens Fiction",Romance,Fiction,Chick Lit
183,9780698193048,The Angels' Share,J.R. Ward,4.14,11733.0,1124.0,2016-07-26,"Romance, Contemporary, Contemporary Romance, Fiction, Mystery, Adult, Audiobook",Romance,Contemporary,Contemporary Romance
184,9781101984024,Killer Look,Linda Fairstein,3.78,3847.0,413.0,2016-07-26,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Suspense, Audiobook",Mystery,Fiction,Thriller
185,9781460395646,Deadly Fate,Heather Graham,4.01,2992.0,255.0,2016-07-26,"Mystery, Romance, Paranormal, Suspense, Romantic Suspense, Paranormal Romance, Fiction",Mystery,Romance,Paranormal
186,9781459294004,Swept Away,Robyn Carr,3.97,6165.0,438.0,2005-05-10,"Romance, Fiction, Contemporary, Contemporary Romance, Chick Lit, Mystery, Suspense",Romance,Fiction,Contemporary
187,9780997540604,Tapping the Billionaire,Max Monroe,4.17,23863.0,2348.0,2016-04-24,"Romance, Contemporary, Contemporary Romance, Humor, Adult, Audiobook, New Adult",Romance,Contemporary,Contemporary Romance
188,9781455561803,Before the Fall,Noah Hawley,3.72,124445.0,13110.0,2016-05-31,"Fiction, Mystery, Thriller, Mystery Thriller, Audiobook, Suspense, Contemporary",Fiction,Mystery,Thriller
189,9781466887213,Night and Day,Iris Johansen,4.16,4409.0,346.0,2016-07-19,"Mystery, Fiction, Suspense, Thriller, Romance, Contemporary, Paranormal",Mystery,Fiction,Suspense
190,9780345543868,Die Again,Tess Gerritsen,4.19,28524.0,2237.0,2014-12-30,"Mystery, Thriller, Crime, Fiction, Mystery Thriller, Suspense, Detective",Mystery,Thriller,Crime
191,9781942288077,Going Down Easy,Carly Phillips,3.81,6796.0,627.0,2016-07-19,"Romance, Contemporary Romance, Contemporary, Amazon, Fiction, Adult, Erotica",Romance,Contemporary Romance,Contemporary
192,9780553905243,The Sugar Queen,Sarah Addison Allen,3.98,53546.0,5997.0,2008-05-20,"Fiction, Magical Realism, Romance, Fantasy, Chick Lit, Contemporary, Magic",Fiction,Magical Realism,Romance
193,9780399583292,Falling,Jane Green,3.48,15917.0,1802.0,2016-07-14,"Chick Lit, Romance, Fiction, Audiobook, Contemporary, Womens Fiction, Adult Fiction",Chick Lit,Romance,Fiction
194,9780345537829,The Wishing Thread,Lisa Van  Allen,3.5,4144.0,598.0,2013-01-01,"Magical Realism, Fiction, Fantasy, Magic, Romance, Chick Lit, Contemporary",Magical Realism,Fiction,Fantasy
195,9780345546937,First Comes Love,Emily Giffin,3.63,50591.0,3528.0,2016-02-01,"Chick Lit, Fiction, Romance, Contemporary, Audiobook, Adult, Adult Fiction",Chick Lit,Fiction,Romance
196,9780316290197,The Games,James Patterson,3.99,11200.0,640.0,2016-06-27,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Suspense, Audiobook",Mystery,Fiction,Thriller
197,9780759527881,The Guardian,Nicholas Sparks,4.16,176992.0,5770.0,2003-01-01,"Romance, Fiction, Chick Lit, Contemporary, Adult, Contemporary Romance, Adult Fiction",Romance,Fiction,Chick Lit
198,9781460394359,Daughters of the Bride,Susan Mallery,4.0,6243.0,778.0,2016-07-12,"Romance, Contemporary Romance, Fiction, Chick Lit, Contemporary, Audiobook, Adult",Romance,Contemporary Romance,Fiction
199,9780759525788,The Black Ice,Michael Connelly,4.11,78177.0,2932.0,1993-12-01,"Mystery, Fiction, Crime, Thriller, Detective, Mystery Thriller, Audiobook",Mystery,Fiction,Crime
200,9781101606377,Me Before You,Jojo Moyes,4.26,1519384.0,92651.0,2012-12-31,"Romance, Fiction, Contemporary, Chick Lit, Adult, Adult Fiction, Audiobook",Romance,Fiction,Contemporary
201,9781466867277,Among the Wicked,Linda Castillo,4.22,13725.0,1490.0,2016-07-12,"Mystery, Thriller, Fiction, Amish, Audiobook, Suspense, Mystery Thriller",Mystery,Thriller,Fiction
202,9780997792102,,,,,,,,,,
203,9781501118166,Cream of the Crop,Alice Clayton,3.95,11160.0,1218.0,2016-07-12,"Romance, Contemporary Romance, Contemporary, Humor, Chick Lit, Adult, Fiction",Romance,Contemporary Romance,Contemporary
204,9780062333025,The Bookseller,Cynthia Swanson,3.68,20227.0,2901.0,2015-03-03,"Fiction, Historical Fiction, Fantasy, Books About Books, Historical, Audiobook, Mystery",Fiction,Historical Fiction,Fantasy
205,9780698152045,After You,Jojo Moyes,3.74,359571.0,25837.0,2015-09-23,"Romance, Fiction, Contemporary, Chick Lit, Audiobook, Adult, Adult Fiction",Romance,Fiction,Contemporary
206,9780316360593,The Trial,James Patterson,3.97,11326.0,761.0,2016-07-05,"Mystery, Fiction, Thriller, Crime, Audiobook, Mystery Thriller, Short Stories",Mystery,Fiction,Thriller
207,9781101885574,Magic,Danielle Steel,3.95,8262.0,553.0,2016-07-05,"Romance, Fiction, Contemporary, Adult, Contemporary Romance, Audiobook, France",Romance,Fiction,Contemporary
208,9780061796784,What the Dead Know,Laura Lippman,3.57,23471.0,2498.0,2007-03-13,"Mystery, Fiction, Thriller, Mystery Thriller, Crime, Suspense, Audiobook",Mystery,Fiction,Thriller
209,9781940941776,Moonshot,Alessandra Torre,4.01,13668.0,1809.0,2016-07-04,"Romance, Sports, Sports Romance, New Adult, Contemporary, Contemporary Romance, Suspense",Romance,Sports,Sports Romance
210,9781942834182,Say You'll Stay,Corinne Michaels,4.11,24274.0,2460.0,2016-06-20,"Romance, Contemporary Romance, Contemporary, Adult, Audiobook, Westerns, Fiction",Romance,Contemporary Romance,Contemporary
211,9781420124323,Betrayal,Fern Michaels,4.07,3286.0,277.0,2011-01-01,"Romance, Fiction, Mystery, Contemporary, Suspense, Contemporary Romance, Adult",Romance,Fiction,Mystery
212,9781476789378,Foreign Agent,Brad Thor,4.23,14121.0,704.0,2016-06-14,"Thriller, Fiction, Spy Thriller, Mystery Thriller, Audiobook, Action, Suspense",Thriller,Fiction,Spy Thriller
213,9780698197770,Shadow Rider,Christine Feehan,4.05,11621.0,1289.0,2016-06-28,"Paranormal, Romance, Paranormal Romance, Fantasy, Urban Fantasy, Contemporary, Adult",Paranormal,Romance,Paranormal Romance
214,9780062573063,A Gentleman Never Tells,Eloisa James,3.85,2626.0,215.0,2016-06-28,"Historical Romance, Romance, Historical, Novella, Historical Fiction, Regency, Fiction",Historical Romance,Romance,Historical
215,9780316375153,Here's to Us,Elin Hilderbrand,3.77,47734.0,3183.0,2016-06-14,"Fiction, Chick Lit, Audiobook, Romance, Contemporary, Adult Fiction, Adult",Fiction,Chick Lit,Audiobook
216,9781466890510,The Curse of Tenth Grave,Darynda Jones,4.38,17963.0,1613.0,2016-06-28,"Paranormal, Urban Fantasy, Fantasy, Romance, Paranormal Romance, Mystery, Demons",Paranormal,Urban Fantasy,Fantasy
217,9780698409774,Ghosts of War,Brad Taylor,4.35,4456.0,249.0,2016-06-28,"Thriller, Fiction, Espionage, Suspense, Action, Adventure, Military Fiction",Thriller,Fiction,Espionage
218,9780553392784,The Pursuit,Janet Evanovich,4.05,18357.0,1280.0,2016-06-21,"Mystery, Fiction, Romance, Audiobook, Humor, Crime, Thriller",Mystery,Fiction,Romance
219,9780316337977,The Murder House,James Patterson,4.07,40651.0,3456.0,2015-09-24,"Mystery, Thriller, Fiction, Suspense, Audiobook, Crime, Mystery Thriller",Mystery,Thriller,Fiction
220,9780062409874,Go Set a Watchman,Harper Lee,3.31,263625.0,31936.0,2015-07-14,"Fiction, Historical Fiction, Classics, Audiobook, Historical, Adult, Adult Fiction",Fiction,Historical Fiction,Classics
221,9781501134159,End of Watch,Stephen King,4.09,110993.0,9632.0,2016-06-07,"Horror, Fiction, Thriller, Mystery, Crime, Audiobook, Mystery Thriller",Horror,Fiction,Thriller
222,9781633500105,,,,,,,,,,
223,9780698190740,Bay of Sighs,Nora Roberts,4.17,22577.0,1401.0,2016-06-14,"Romance, Fantasy, Paranormal, Fiction, Paranormal Romance, Magic, Contemporary",Romance,Fantasy,Paranormal
224,9781455586387,Memory Man,David Baldacci,4.1,131344.0,7633.0,2015-04-21,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Audiobook, Suspense",Mystery,Fiction,Thriller
225,9780698410657,Duty and Honor,Grant Blackwood,3.82,7045.0,441.0,2016-06-14,"Fiction, Thriller, Adventure, Mystery, Action, Espionage, Spy Thriller",Fiction,Thriller,Adventure
226,9781937608514,Dominance Never Dies,Lexi Blake,4.48,3186.0,246.0,2016-06-14,"Romance, BDSM, Contemporary, Military Fiction, Contemporary Romance, Romantic Suspense, Erotica",Romance,BDSM,Contemporary
227,9780062311603,Windfallen,Jojo Moyes,3.66,14422.0,1112.0,2003-01-01,"Fiction, Romance, Chick Lit, Historical Fiction, Audiobook, Contemporary, Historical",Fiction,Romance,Chick Lit
228,9780993619878,The Contract,Melanie Moreland,3.96,34192.0,2982.0,2016-05-24,"Romance, Contemporary, Contemporary Romance, Adult, New Adult, Marriage, Fiction",Romance,Contemporary,Contemporary Romance
229,9780307264336,The Lighthouse,P.D. James,3.84,17401.0,1088.0,2005-11-22,"Mystery, Fiction, Crime, Detective, Mystery Thriller, British Literature, Thriller",Mystery,Fiction,Crime
230,9781101987773,Allegiance of Honor,Nalini Singh,4.28,12377.0,1416.0,2016-06-14,"Paranormal, Paranormal Romance, Romance, Fantasy, Urban Fantasy, Shapeshifters, Adult",Paranormal,Paranormal Romance,Romance
231,9780316360623,Cross Kill,James Patterson,3.93,11114.0,951.0,2016-06-07,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Suspense, Short Stories",Mystery,Fiction,Thriller
232,9780399573934,Dishonorable Intentions,Stuart Woods,3.75,4969.0,346.0,2016-06-07,"Mystery, Fiction, Thriller, Audiobook, Crime, Mystery Thriller, Suspense",Mystery,Fiction,Thriller
233,9781455559503,The House of Secrets,Brad Meltzer,3.53,8720.0,858.0,2016-06-07,"Mystery, Fiction, Thriller, Mystery Thriller, Suspense, Audiobook, Historical Fiction",Mystery,Fiction,Thriller
234,9780062347275,America's First Daughter,Stephanie Dray,4.22,58941.0,5978.0,2016-03-01,"Historical Fiction, Fiction, Historical, Audiobook, American History, Romance, Book Club",Historical Fiction,Fiction,Historical
235,9781987933130,Rootbound,Shannon Mayer,4.38,5675.0,224.0,2016-06-07,"Fantasy, Paranormal, Magic, Urban Fantasy, Fiction, Fae, Romance",Fantasy,Paranormal,Magic
236,9780316290050,15th Affair,James Patterson,4.12,36319.0,2270.0,2016-05-02,"Mystery, Fiction, Thriller, Crime, Audiobook, Mystery Thriller, Suspense",Mystery,Fiction,Thriller
237,9781455586486,The Last Mile,David Baldacci,4.23,86208.0,5106.0,2016-04-19,"Mystery, Fiction, Thriller, Crime, Audiobook, Mystery Thriller, Suspense",Mystery,Fiction,Thriller
238,9781466872929,The Weekenders,Mary Kay Andrews,3.76,33452.0,2702.0,2016-01-01,"Fiction, Chick Lit, Romance, Mystery, Audiobook, Contemporary, Adult Fiction",Fiction,Chick Lit,Romance
239,9780385349413,Instructions for a Heatwave,Maggie O'Farrell,3.72,22391.0,2564.0,2013-02-28,"Fiction, Historical Fiction, Ireland, Contemporary, Literary Fiction, Family, Irish Literature",Fiction,Historical Fiction,Ireland
240,9780316360579,Zoo 2,James Patterson,3.65,5951.0,665.0,2016-06-07,"Thriller, Fiction, Science Fiction, Horror, Mystery, Audiobook, Animals",Thriller,Fiction,Science Fiction
241,9780698406513,The Emperor's Revenge,Clive Cussler,4.28,7756.0,473.0,2016-05-31,"Fiction, Adventure, Thriller, Action, Mystery, Audiobook, Suspense",Fiction,Adventure,Thriller
242,9780062371843,Marrying Winterborne,Lisa Kleypas,4.11,37963.0,3768.0,2016-05-31,"Historical Romance, Romance, Historical, Historical Fiction, Fiction, Adult, Regency",Historical Romance,Romance,Historical
